"Company","Model","Ex-Showroom_Price","Fuel_Type","City_Mileage","Fuel_Tank_Capacity","Seating_Capacity","Type","Handbrake","Doors","Speedometer","Odometer","Gears","Engine_Size","CO2_Emissions","Displacement","Cylinders","Bluetooth","Seats_Material","Body_Type","FM_Radio","Parking_Assistance"
"Maruti Suzuki","Celerio","Rs. 4,65,138","Petrol","23 km/litre","35 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","264","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,08,138","Petrol","23 km/litre","35 litres","5","Automatic","Manual","5","Analog","Digital","5","5","336","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 4,90,924","Petrol","23 km/litre","35 litres","5","Manual","Manual","5","Analog","Digital","5","5","315","998 cc","3","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,31,279","Petrol","23 km/litre","35 litres","5","Manual","Manual","5","Analog","Digital","5","5","336","998 cc","3","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,30,000","CNG","","35 litres","5","Manual","Manual","5","Analog","Digital","5","5","315","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,33,924","Petrol","23 km/litre","35 litres","5","Automatic","Manual","5","Analog","Digital","5","3.7","308","998 cc","3","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 4,34,659","Petrol","23 km/litre","35 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","288","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 4,72,257","Petrol","23 km/litre","35 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","308","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,15,257","Petrol","23 km/litre","35 litres","5","Automatic","Manual","5","Analog","Digital","5","3.7","288","998 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Celerio","Rs. 5,43,279","Petrol","23 km/litre","35 litres","5","Automatic","Manual","5","Analog","Digital","5","5","343","998 cc","3","Yes","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10 Prime","Rs. 5,51,530","Diesel","24 km/litre","43 litres","5","Manual","Automatic","5","Yes","Yes","5","5","320","1120 cc","3","","Fabric","Hatchback","Yes","Rear sensors with camera"
"Hyundai","Grand I10 Prime","Rs. 5,68,930","Diesel","24 km/litre","43 litres","5","Manual","Automatic","5","Yes","Yes","5","5","340","1120 cc","3","","Fabric","Hatchback","Yes","Rear sensors with camera"
"Hyundai","Grand I10 Prime","Rs. 4,60,369","Petrol","18.9 km/litre","43 litres","5","Manual","Manual","5","Analog","Analog","5","5","318","1197 cc","4","","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10 Prime","Rs. 4,77,511","Petrol","18.9 km/litre","43 litres","5","Manual","Manual","5","Analog","Analog","5","6.2","414","1197 cc","4","","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10 Prime","Rs. 5,45,946","CNG","","43 litres","5","Manual","Manual","5","Analog","Digital","5","1.6","175","1197 cc","4","","Fabric","Hatchback","Yes",""
"Hyundai","Grand I10 Prime","Rs. 5,28,804","CNG","","43 litres","5","Manual","Manual","5","Analog","Digital","5","1.6","175","1197 cc","4","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 4,88,194","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","1","152","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,32,184","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","1.6","161","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,90,798","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","1.6","184","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,19,243","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Digital, Analog","Digital","5","3.5","264","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,67,273","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","3.5","278","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,79,645","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","3.5","294","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,31,144","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","2","205","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,54,548","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","2","177","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,93,550","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","2","165","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,87,304","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","2","179","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,01,045","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","2","165","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,94,800","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","2","184","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,73,250","Petrol","15.5 km/litre","35 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","2","170","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,31,146","Petrol","15.5 km/litre","35 litres","5","Manual","Manual","5","Yes","Digital","5","2","166","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,87,175","Petrol","15.5 km/litre","35 litres","5","Manual","Manual","5","Yes","Digital","5","2","162","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 6,60,832","Diesel","22.25 km/litre","35 litres","5","Manual","Manual","5","Yes","Digital","5","1.5","196","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,48,128","Diesel","22.25 km/litre","35 litres","5","Manual","Manual","5","Yes","Digital","5","1.6","186","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 7,80,884","Diesel","22.25 km/litre","35 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","2","207","1198 cc","3","Yes","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,50,155","Diesel","22.25 km/litre","35 litres","5","Manual","Manual","5","Yes","Digital","5","2.5","205","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,59,741","Diesel","22.25 km/litre","35 litres","6","Manual","Manual","5","Yes","Digital","5","1.5","186","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,24,312","Petrol","15.5 km/litre","35 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","2","216","1198 cc","3","","Fabric","Hatchback","Yes",""
"Mahindra","Kuv100 Nxt","Rs. 5,42,913","Petrol","15.5 km/litre","35 litres","6","Manual","Manual","5","Analog, Digital","Digital","5","2","126","1198 cc","3","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 5,19,000","Petrol","12.6 km/litre","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","235","1197 cc","4","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 6,19,000","Petrol","","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","244","1197 cc","4","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 6,66,000","Petrol","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","5","264","1197 cc","4","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 6,78,000","Petrol","","37 litres","5","Manual","Manual","5","Analog","Digital","5","5","292","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Swift","Rs. 7,25,000","Petrol","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","5.8","304","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Swift","Rs. 7,58,000","Petrol","","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.7","244","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Swift","Rs. 5,99,000","Diesel","","37 litres","5","Manual","Manual","5","Analog","Digital","5","2","209","1248 cc","4","","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 6,98,000","Diesel","","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.5","271","1248 cc","4","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 7,45,000","Diesel","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","3.5","237","1248 cc","4","Yes","Fabric","Hatchback","Yes",""
"Maruti Suzuki","Swift","Rs. 7,57,000","Diesel","","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.5","229","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Swift","Rs. 8,04,000","Diesel","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","3.5","258","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Maruti Suzuki","Swift","Rs. 8,38,000","Diesel","","37 litres","5","Manual","Manual","5","Analog","Digital","5","3.5","251","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Swift","Rs. 8,02,000","Petrol","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","1.6","218","1197 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Maruti Suzuki","Swift","Rs. 8,84,000","Diesel","","37 litres","5","Automatic","Manual","5","Analog","Digital","5","2.5","228","1248 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Tata","Altroz","Rs. 5,29,000","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","1.6","232","1199 cc","3","","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 6,15,000","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","2.5","239","1199 cc","3","","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 6,84,000","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","3.6","283","1199 cc","3","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 7,44,000","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","3.6","297","1199 cc","3","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Tata","Altroz","Rs. 7,69,000","Petrol","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","4.3","347","1199 cc","3","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"Tata","Altroz","Rs. 6,99,000","Diesel","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","366","1497 cc","4","","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 7,75,000","Diesel","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","334","1497 cc","4","","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 8,44,000","Diesel","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","380","1497 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors"
"Tata","Altroz","Rs. 9,04,000","Diesel","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","344","1497 cc","4","Yes","Fabric","Hatchback","Yes","Rear sensors with camera"
"Tata","Altroz","Rs. 9,29,000","Diesel","","37 litres","5","Manual","Manual","5","Analog, Digital","Digital","5","5.3","380","1497 cc","4","Yes","Leather","Hatchback","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 6,42,478","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","344","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 5,89,678","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","380","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 6,89,761","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","362","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 7,88,177","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","380","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 26,50,777","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","344","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 6,28,072","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","5.3","380","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 9,00,967","Diesel","8.6 km/litre","50 litres","7","Manual","Manual","5","","","5","5.3","362","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 14,65,148","Diesel","8.6 km/litre","50 litres","7","Manual","Manual","5","","","5","4.8","414","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 5,52,890","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","6","432","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 9,27,689","Diesel","8.6 km/litre","50 litres","7","Manual","Manual","5","","","5","6","411","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Icml","Extreme","Rs. 8,35,275","Diesel","8.6 km/litre","50 litres","9","Manual","Manual","5","","","5","4.8","419","1994 cc","4","","Fabric","SUV","Yes","Rear sensors with camera"
"Tata","Tigor","Rs. 5,75,000","Petrol","24.12 km/litre","35 litres","5","Manual","Manual","4","Analog","Digital","5","6","435","1199 cc","3","","Vinyl","Sedan","Yes",""
"Tata","Tigor","Rs. 6,10,000","Petrol","24.12 km/litre","35 litres","5","Manual","Manual","4","Analog","Digital","5","6","413","1199 cc","3","Yes","Vinyl","Sedan","Yes",""
"Tata","Tigor","Rs. 6,50,000","Petrol","24.12 km/litre","35 litres","5","Manual","Manual","4","Analog","Digital","5","4.3","271","1199 cc","3","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Tata","Tigor","Rs. 6,99,000","Petrol","24.12 km/litre","35 litres","5","Manual","Manual","4","Analog","Digital","5","4.3","269","1199 cc","3","Yes","Vinyl","Sedan","Yes","Rear sensors with camera"
"Tata","Tigor","Rs. 6,60,000","Petrol","24.12 km/litre","35 litres","5","AMT","Manual","4","Analog","Digital","5","5.3","292","1199 cc","3","Yes","Vinyl","Sedan","Yes","Rear sensors"
"Tata","Tigor","Rs. 7,49,000","Petrol","24.12 km/litre","35 litres","5","AMT","Manual","4","Analog","Digital","5","5.3","270","1199 cc","3","Yes","Vinyl","Sedan","Yes","Rear sensors with camera"
"Tata","Zest","Rs. 5,82,287","Petrol","13.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","324","1193 cc","4","","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 7,02,946","Diesel","19.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","4.3","290","1248 cc","4","","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 6,53,926","Petrol","13.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","4.3","285","1193 cc","4","Yes","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 6,72,641","Petrol","13.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","5.3","299","1193 cc","4","Yes","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 7,32,475","Petrol","13.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","5.3","277","1193 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Tata","Zest","Rs. 7,67,317","Diesel","19.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","329","1248 cc","4","Yes","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 7,93,898","Diesel","19.2 km/litre","44 litres","5","Manual","Manual","5","Analog","Digital","5","2.4","209","1248 cc","4","Yes","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 8,55,362","Diesel","19.2 km/litre","44 litres","5","Manual","Manual","4","Analog","Digital","5","3.6","276","1248 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Tata","Zest","Rs. 8,36,320","Diesel","19.2 km/litre","44 litres","5","AMT","Manual","4","Analog","Digital","5","3.6","259","1248 cc","4","Yes","Fabric","Sedan","Yes",""
"Tata","Zest","Rs. 9,89,000","Diesel","19.2 km/litre","44 litres","5","Automatic","Manual","4","Analog","Digital","5","2.4","230","1248 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors with camera"
"Tata","Zest","Rs. 7,88,797","Diesel","19.2 km/litre","44 litres","5","Manual","Manual","5","Analog","Digital","5","3.6","290","1248 cc","4","Yes","Fabric","Sedan","Yes",""
"Honda","Amaze","Rs. 7,63,000","Petrol","","35 litres","5","Automatic","Manual","4","Analog","Digital","5","3.6","272","1199 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 7,05,000","Diesel","","35 litres","5","Manual","Manual","4","Analog","Digital","5","5.3","317","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 5,93,000","Petrol","","35 litres","5","Manual","Manual","4","Analog","Digital","5","5.3","294","1199 cc","4","","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 8,65,000","Diesel","","35 litres","5","Automatic","Manual","4","Analog","Digital","5","5.3","317","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 8,23,000","Petrol","","35 litres","5","Automatic","Manual","4","Analog","Digital","5","5.3","294","1199 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 9,25,000","Diesel","","35 litres","5","Automatic","Manual","4","Analog","Digital","5","6.2","338","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
"Honda","Amaze","Rs. 7,85,000","Diesel","","35 litres","5","Manual","Manual","4","Analog","Digital","5","6.2","322","1498 cc","4","Yes","Fabric","Sedan","Yes","Rear sensors"
